"direction","partner_name","licensor","licensee","status","start_date","end_type","end_date","territories","distribution_types","platform","royalty_type","royalty_details","payment_terms","notes","website_link","source_key","import_action","review_notes","source_sheet","source_row","document_url","partner_website","partner_contacts","content_titles","content_seasons","reporting_frequency","raw_source_data"
"","Tubi","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:16","skip","Payment Tracking data was merged into digital-licensing-master:FAST Contracts:13","Payment Tracking","16","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Tubi"",""Reports"":""Dashboard Monthly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 90"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""Can withhold payment if less than $1000""}"
"","Vidio","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:17","skip","Payment Tracking data was merged into digital-licensing-master:Terminated Contracts:8","Payment Tracking","17","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Vidio"",""Reports"":""Email Monthly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 45"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""Can withold payment if less than $200 / Emailed to terminate agreement / waiting for final payments""}"
"","VIX","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:18","skip","Payment Tracking data was merged into digital-licensing-master:Terminated Contracts:6","Payment Tracking","18","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""VIX"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 90"",""Report Type"":""Detailed"",""Drive Thru History"":""No"",""Notes"":""Term ended July 1 2025, have email""}"
"","Zoe Broadcasting Network","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:19","skip","Payment Tracking data was merged into digital-licensing-master:Terminated Contracts:5","Payment Tracking","19","","","","","","","{""VOD/FAST"":""VOD"",""Platform"":""Zoe Broadcasting Network"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 30"",""Report Type"":"""",""Drive Thru History"":""No"",""Notes"":""Term ended 10/26/25""}"
"","Xumo Play","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:20","skip","Payment Tracking data was merged into digital-licensing-master:FAST Contracts:6","Payment Tracking","20","","","","","","","{""VOD/FAST"":""VOD/FAST"",""Platform"":""Xumo Play"",""Reports"":""Email Quarterly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 30"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""""}"
"","VIZIO","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:21","skip","Payment Tracking data was merged into digital-licensing-master:FAST Contracts:5","Payment Tracking","21","","","","","","","{""VOD/FAST"":""VOD/FAST"",""Platform"":""VIZIO"",""Reports"":""Email Monthly"",""Payment Recieved"":""Q"",""Payment Terms"":""Net 30"",""Report Type"":""Detailed"",""Drive Thru History"":""Yes"",""Notes"":""""}"
"","PT MNC Sky Vision","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:22","skip","Payment Tracking data was merged into digital-licensing-master:Dormant Partners:6","Payment Tracking","22","","","","","","","{""VOD/FAST"":""VOD OTP"",""Platform"":""PT MNC Sky Vision"",""Reports"":"""",""Payment Recieved"":"""",""Payment Terms"":""PAST DUE"",""Report Type"":"""",""Drive Thru History"":"""",""Notes"":""""}"
"","Boas Novas TV","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:23","skip","Payment Tracking data was merged into digital-licensing-master:Dormant Partners:5","Payment Tracking","23","","","","","","","{""VOD/FAST"":""VOD OTP"",""Platform"":""Boas Novas TV"",""Reports"":"""",""Payment Recieved"":"""",""Payment Terms"":""PAST DUE"",""Report Type"":"""",""Drive Thru History"":"""",""Notes"":""""}"
"","PAX Hungary","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:24","skip","Payment Tracking data was merged into digital-licensing-master:Terminated Contracts:7","Payment Tracking","24","","","","","","","{""VOD/FAST"":""VOD OTP"",""Platform"":""PAX Hungary"",""Reports"":"""",""Payment Recieved"":"""",""Payment Terms"":""PAST DUE"",""Report Type"":"""",""Drive Thru History"":"""",""Notes"":""""}"
"","CWI Caribbean Ltd CWIC","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:25","skip","Payment Tracking data was merged into digital-licensing-master:Dormant Partners:4","Payment Tracking","25","","","","","","","{""VOD/FAST"":""VOD OTP"",""Platform"":""CWI Caribbean Ltd CWIC"",""Reports"":"""",""Payment Recieved"":"""",""Payment Terms"":""PAST DUE"",""Report Type"":"""",""Drive Thru History"":"""",""Notes"":""now Flow Business / Reached out on the website""}"
"","Pluto","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:28","skip","Payment Tracking data was merged into digital-licensing-master:Terminated Contracts:10","Payment Tracking","28","","","","","","","{""VOD/FAST"":""FAST"",""Platform"":""Pluto"",""Reports"":"""",""Payment Recieved"":"""",""Payment Terms"":"""",""Report Type"":"""",""Drive Thru History"":"""",""Notes"":""""}"
"","Name","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:33","skip","Payment Tracking data could not be matched deterministically to a contract and remains in raw_source_data","Payment Tracking","33","","","","","","","{""VOD/FAST"":"""",""Platform"":""Name"",""Reports"":""Start"",""Payment Recieved"":"""",""Payment Terms"":""End"",""Report Type"":""Owes"",""Drive Thru History"":"""",""Notes"":""Notes""}"
"","TCL","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:34","skip","Payment Tracking data could not be matched deterministically to a contract and remains in raw_source_data","Payment Tracking","34","","","","","","","{""VOD/FAST"":"""",""Platform"":""TCL"",""Reports"":""2024-05-29"",""Payment Recieved"":"""",""Payment Terms"":""Auto renew"",""Report Type"":""Rev Share"",""Drive Thru History"":"""",""Notes"":""Invoices sent, hasn't paid yet, does have an account set up with us, never made payment on account, apparently need invoices updated""}"
"","Sapphire","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:35","skip","Payment Tracking data could not be matched deterministically to a contract and remains in raw_source_data","Payment Tracking","35","","","","","","","{""VOD/FAST"":"""",""Platform"":""Sapphire"",""Reports"":""2023-01-16"",""Payment Recieved"":"""",""Payment Terms"":""2026-01-15"",""Report Type"":""Rev Share"",""Drive Thru History"":"""",""Notes"":""Emailed, never heard back, Kam states we delivered content / No account with AR""}"
"","Zoe Broadcasting","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:36","skip","Payment Tracking data could not be matched deterministically to a contract and remains in raw_source_data","Payment Tracking","36","","","","","","","{""VOD/FAST"":"""",""Platform"":""Zoe Broadcasting"",""Reports"":""2023-10-27"",""Payment Recieved"":"""",""Payment Terms"":""2 year ending 10/26/2025"",""Report Type"":""Rev Share"",""Drive Thru History"":"""",""Notes"":""Emailed, never heard back/ No account with AR/ the emailed back , waiting for reply/ waiting to hear back from Ariane""}"
"","Boas Novas","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:37","skip","Payment Tracking data could not be matched deterministically to a contract and remains in raw_source_data","Payment Tracking","37","","","","","","","{""VOD/FAST"":"""",""Platform"":""Boas Novas"",""Reports"":""2023-11-13"",""Payment Recieved"":"""",""Payment Terms"":""2 year ending 10/23/2025"",""Report Type"":""5000"",""Drive Thru History"":"""",""Notes"":""Emailed, never heard back, on L&D Aging / never made payment, does have an account""}"
"","PT MNC Sky Vision","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:38","skip","Payment Tracking data was merged into digital-licensing-master:Dormant Partners:6","Payment Tracking","38","","","","","","","{""VOD/FAST"":"""",""Platform"":""PT MNC Sky Vision"",""Reports"":""2024-01-08"",""Payment Recieved"":"""",""Payment Terms"":""2 years 1/8/2026"",""Report Type"":""2200"",""Drive Thru History"":"""",""Notes"":""Emailed, never heard back, on L&D Aging / does have account has paid in the past""}"
"","PAX Hungary","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:39","skip","Payment Tracking data was merged into digital-licensing-master:Terminated Contracts:7","Payment Tracking","39","","","","","","","{""VOD/FAST"":"""",""Platform"":""PAX Hungary"",""Reports"":""2024-07-13"",""Payment Recieved"":"""",""Payment Terms"":""Auto renew"",""Report Type"":""5000"",""Drive Thru History"":"""",""Notes"":""They did respond, need time to pay us back, states they were negative. on L&D Aging has paid before""}"
"","CWI Caribbean Ltd CWIC","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:40","skip","Payment Tracking data was merged into digital-licensing-master:Dormant Partners:4","Payment Tracking","40","","","","","","","{""VOD/FAST"":"""",""Platform"":""CWI Caribbean Ltd CWIC"",""Reports"":""2024-05-01"",""Payment Recieved"":"""",""Payment Terms"":""2025-05-01"",""Report Type"":""3825"",""Drive Thru History"":"""",""Notes"":""No contact info, have tried contacting through website. on L&D Aging / does have an account, has never paid""}"
"","Stirr","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:41","skip","Payment Tracking data was merged into digital-licensing-master:VOD Contracts:21","Payment Tracking","41","","","","","","","{""VOD/FAST"":"""",""Platform"":""Stirr"",""Reports"":""2024-03-20"",""Payment Recieved"":"""",""Payment Terms"":"""",""Report Type"":"""",""Drive Thru History"":"""",""Notes"":""Currently working on a dashboard, have not paid us since January, no rev reports to invoice, emailed for updates on dashboard and Rev sent 30 day notice to terminate""}"
"","Shayna's Rev by Month 24","","","","","","","","","","","","","","","digital-licensing-master:Payment Tracking:44","skip","Payment Tracking data could not be matched deterministically to a contract and remains in raw_source_data","Payment Tracking","44","","","","","","","{""VOD/FAST"":"""",""Platform"":""Shayna's Rev by Month 24"",""Reports"":"""",""Payment Recieved"":"""",""Payment Terms"":"""",""Report Type"":"""",""Drive Thru History"":"""",""Notes"":""""}"
"","ABSCBN/iWantTFC/ANC","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:2","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:2","Email List & Tracking Notes","2","","","","","","","{""Company"":""ABSCBN/iWantTFC/ANC"",""Email"":""mike_tolentino@abs-cbn.com"",""Email 2"":""mark_valdez@abs-cbn.com"",""Billing"":""ebpenales@abs-cbn.com (AR for ABS-CBN)"",""Tracking Notes"":""Myk said he is gettin us a rev report"",""As of Date"":""2025-08-28""}"
"","Allied Vaughn/Willette Acquisition Corp.","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:3","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:3","Email List & Tracking Notes","3","","","","","","","{""Company"":""Allied Vaughn/Willette Acquisition Corp."",""Email"":""onboard.support@alliedvaughn.com"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Amazon Fire TV/FTVC","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:4","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","4","","","","","","","{""Company"":""Amazon Fire TV/FTVC"",""Email"":""rammerj@amazon.com"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Amazon FreeVee","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:5","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","5","","","","","","","{""Company"":""Amazon FreeVee"",""Email"":"""",""Email 2"":""mancusom@amazon.com"",""Billing"":"""",""Tracking Notes"":""Austin now does linear."",""As of Date"":""""}"
"","Amazon Prime Video","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:6","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:4","Email List & Tracking Notes","6","","","","","","","{""Company"":""Amazon Prime Video"",""Email"":""ausyip@amazon.com"",""Email 2"":""guerrone@amazon.com"",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Best Entertainment","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:7","skip","Email List & Tracking Notes data was merged into digital-licensing-master:Dormant Partners:2","Email List & Tracking Notes","7","","","","","","","{""Company"":""Best Entertainment"",""Email"":""thomaswebert@aol.com"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Boas Novas","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:8","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","8","","","","","","","{""Company"":""Boas Novas"",""Email"":""Andrecamara@boasnovas.tv"",""Email 2"":""fred.valente@emotionstudios.com.br"",""Billing"":"""",""Tracking Notes"":""K emailed Fred to see about Boas Novas contact"",""As of Date"":""2025-07-10""}"
"","CW","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:9","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:5","Email List & Tracking Notes","9","","","","","","","{""Company"":""CW"",""Email"":""michelle.david@cwtv.com"",""Email 2"":""jason.lee@cwtv.com"",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Enlace","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:10","skip","Email List & Tracking Notes data was merged into digital-licensing-master:Terminated Contracts:3","Email List & Tracking Notes","10","","","","","","","{""Company"":""Enlace"",""Email"":""lgutierrez@enlace.org"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Freecast","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:11","skip","Email List & Tracking Notes data was merged into digital-licensing-master:FAST Contracts:20","Email List & Tracking Notes","11","","","","","","","{""Company"":""Freecast"",""Email"":""dane@freecast.com"",""Email 2"":""tracy@freecast.com"",""Billing"":""accounting@freecast.com"",""Tracking Notes"":"""",""As of Date"":""""}"
"","Hoopla","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:12","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:6","Email List & Tracking Notes","12","","","","","","","{""Company"":""Hoopla"",""Email"":""KTurja@hoopladigital.com"",""Email 2"":""catzappa@hoopladigital.com"",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""2025-07-10""}"
"","IZZY","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:13","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:7","Email List & Tracking Notes","13","","","","","","","{""Company"":""IZZY"",""Email"":""Chaya@israelmedia.group"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Miracle","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:14","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","14","","","","","","","{""Company"":""Miracle"",""Email"":""chelsea.kleinsasser@mcamediagroup.com"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","PAX","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:15","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","15","","","","","","","{""Company"":""PAX"",""Email"":""gerelilla@gmail.com"",""Email 2"":""benjamingere@gmail.com"",""Billing"":"""",""Tracking Notes"":""Email states they are negative and ask for more patience as they try to settle outstanding balance with us Followed up"",""As of Date"":""2025-08-15""}"
"","Pluto","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:16","skip","Email List & Tracking Notes data was merged into digital-licensing-master:Terminated Contracts:10","Email List & Tracking Notes","16","","","","","","","{""Company"":""Pluto"",""Email"":""kamlie@tbn.tv"",""Email 2"":""avni.amin@pluto.tv"",""Billing"":""Natalie.gomez@pluto.tv"",""Tracking Notes"":""Pluto is terminating agreement, all content down by October 1st 2025"",""As of Date"":""2025-08-01""}"
"","Premiere Digital Services","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:17","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:8","Email List & Tracking Notes","17","","","","","","","{""Company"":""Premiere Digital Services"",""Email"":""natalie@premierdigital.com"",""Email 2"":""victor.bretado@premieredigital.com"",""Billing"":""invoicing@premieredigital.net"",""Tracking Notes"":""Waiting on post to be done with assets/ refer to Master Catalog for progress status"",""As of Date"":""""}"
"","PT MNC SKY","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:18","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","18","","","","","","","{""Company"":""PT MNC SKY"",""Email"":""lentya.pratiwi@mncgroup.com"",""Email 2"":""prastiyan.wibowo@mncgroup.com"",""Billing"":"""",""Tracking Notes"":""tried emailing, no repsponse. owes money... / emailed again at a diff email"",""As of Date"":""2025-08-28""}"
"","Pureflix","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:19","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","19","","","","","","","{""Company"":""Pureflix"",""Email"":""jim.schubert@gacmedia.com"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":""Jim states they are holding off for now on the amendment"",""As of Date"":""2025-07-17""}"
"","Right Now Media","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:20","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:16","Email List & Tracking Notes","20","","","","","","","{""Company"":""Right Now Media"",""Email"":""tiffanie@rightnowmedia.org"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Salt Media","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:21","skip","Email List & Tracking Notes data was merged into digital-licensing-master:Dormant Partners:8","Email List & Tracking Notes","21","","","","","","","{""Company"":""Salt Media"",""Email"":""sherman@saltmeda.asia"",""Email 2"":""kevin@saltmedia.asia"",""Billing"":""janice@saltmedia.asia Sylvia@saltmedia.asia"",""Tracking Notes"":""Emailed to get rev reports"",""As of Date"":""2025-08-28""}"
"","SBT","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:22","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","22","","","","","","","{""Company"":""SBT"",""Email"":""Joao.souza@1bigmedia.group"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":""Not interested in partnering at this time"",""As of Date"":""""}"
"","Stirr","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:23","skip","Email List & Tracking Notes data was merged into digital-licensing-master:VOD Contracts:21","Email List & Tracking Notes","23","","","","","","","{""Company"":""Stirr"",""Email"":""Scott@stirr.com"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Sapphire","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:24","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","24","","","","","","","{""Company"":""Sapphire"",""Email"":""kathleen.evaristo@sapphiredtx.com"",""Email 2"":""janos.reyes@Sapphiredtx.com"",""Billing"":"""",""Tracking Notes"":""Emailed about revenue report as we are supposed to be getting reports monthly./ contacted on website"",""As of Date"":""2025-08-28""}"
"","TCL","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:25","skip","Email List & Tracking Notes data could not be matched deterministically to a contract and remains in raw_source_data","Email List & Tracking Notes","25","","","","","","","{""Company"":""TCL"",""Email"":""feiyang.ding@tcl.com"",""Email 2"":""catherine.m.zhang@tcl.com"",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Total Content Digital","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:26","skip","Email List & Tracking Notes data was merged into digital-licensing-master:Dormant Partners:7","Email List & Tracking Notes","26","","","","","","","{""Company"":""Total Content Digital"",""Email"":""Page@totalcontentdigital.com"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Tubi","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:27","skip","Email List & Tracking Notes data was merged into digital-licensing-master:FAST Contracts:13","Email List & Tracking Notes","27","","","","","","","{""Company"":""Tubi"",""Email"":""aaraujo@tubi.tv"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","Vidio","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:28","skip","Email List & Tracking Notes data was merged into digital-licensing-master:Terminated Contracts:8","Email List & Tracking Notes","28","","","","","","","{""Company"":""Vidio"",""Email"":""annisa.karinda@vidio.com"",""Email 2"":""licensing@vidio.com"",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","VIX","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:29","skip","Email List & Tracking Notes data was merged into digital-licensing-master:Terminated Contracts:6","Email List & Tracking Notes","29","","","","","","","{""Company"":""VIX"",""Email"":""cisminomoya@televisaunivision.com"",""Email 2"":""vixpartnerships@televisaunivision.com"",""Billing"":"""",""Tracking Notes"":"""",""As of Date"":""""}"
"","VIZIO","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:30","skip","Email List & Tracking Notes data was merged into digital-licensing-master:FAST Contracts:5","Email List & Tracking Notes","30","","","","","","","{""Company"":""VIZIO"",""Email"":""claire.gonzales@vizio.com"",""Email 2"":""nicole.baio@vizio.com"",""Billing"":""david.zolot@vizio.com"",""Tracking Notes"":"""",""As of Date"":""""}"
"","Xumo Play","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:31","skip","Email List & Tracking Notes data was merged into digital-licensing-master:FAST Contracts:6","Email List & Tracking Notes","31","","","","","","","{""Company"":""Xumo Play"",""Email"":""aalegr224@comcast.com"",""Email 2"":"""",""Billing"":""contentaccounting@xumo.com"",""Tracking Notes"":""Waiting on XUMO to adjust revenue reports"",""As of Date"":""2025-08-28""}"
"","Zoe Broadcasting Network","","","","","","","","","","","","","","","digital-licensing-master:Email List & Tracking Notes:32","skip","Email List & Tracking Notes data was merged into digital-licensing-master:Terminated Contracts:5","Email List & Tracking Notes","32","","","","","","","{""Company"":""Zoe Broadcasting Network"",""Email"":""ariane.luis@zbni.ph"",""Email 2"":"""",""Billing"":"""",""Tracking Notes"":""Have not been able to find contacts"",""As of Date"":""""}"
